ID,SMILES,pIC50,bioactivity,document_ID,Assay,Journal,Year
CHEMBL3647098,Cc1cccc(-c2ccc(CCC(C)(C(=O)NO)S(C)(=O)=O)cc2)c1C,9.35,potent,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647099,CC(CCc1ccc(-c2ccccc2Cl)cc1)(C(=O)NO)S(C)(=O)=O,9.35,potent,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647100,Cc1ccc(-c2ccc(CCC(C)(C(=O)NO)S(C)(=O)=O)cc2)cc1C,9.62,potent,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647101,CC(CCc1ccc(-c2cccc(Cl)c2)cc1)(C(=O)NO)S(C)(=O)=O,9.44,potent,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647102,Cc1cc(C#N)ccc1-c1ccc(CCC(C)(C(=O)NO)S(C)(=O)=O)cc1,9.57,potent,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647103,Cc1cc(F)ccc1-c1ccc(CCC(C)(C(=O)NO)S(C)(=O)=O)cc1,8.91,active,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647104,CC(CCc1ccc(-c2ccc(F)c(Cl)c2)cc1)(C(=O)NO)S(C)(=O)=O,9.9,potent,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647106,CC(=O)c1ccc(-c2ccc(CCC(C)(C(=O)NO)S(C)(=O)=O)cc2)cc1,9.75,potent,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647107,Cc1cc(-c2ccc(CCC(C)(C(=O)NO)S(C)(=O)=O)cc2)ccc1C#N,9.84,potent,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647108,CC(CCc1ccc(-c2ccc(OCCO)cc2)cc1)(C(=O)NO)S(C)(=O)=O,9.83,potent,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647109,CC(CCc1ccc(-c2ccc(OCCCO)cc2)cc1)(C(=O)NO)S(C)(=O)=O,9.41,potent,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647110,CC(CCc1ccc(-c2ccc(CO)c(F)c2)cc1)(C(=O)NO)S(C)(=O)=O,9.31,potent,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647111,CC(CCc1ccc(-c2ccc(C#N)c(Cl)c2)cc1)(C(=O)NO)S(C)(=O)=O,9.48,potent,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647112,CC(CCc1ccc(-c2cc(F)c(C#N)c(F)c2)cc1)(C(=O)NO)S(C)(=O)=O,9.82,potent,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647113,CC(CCc1ccc(-c2ccc(C#N)cc2F)cc1)(C(=O)NO)S(C)(=O)=O,9.63,potent,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647114,CC(=O)c1ccc(-c2ccc(CCC(C)(C(=O)NO)S(C)(=O)=O)cn2)cc1,9.01,potent,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
CHEMBL3647115,CC(CCc1ccc(-c2ccc(OCCCCO)cc2)cc1)(C(=O)NO)S(C)(=O)=O,9.69,potent,CHEMBL3638721,"Enzyme Assay: IC50 determination in the LpxC enzyme assay was carried out in a similar manner to that described by Malikzay et al in the 2006 Poster, Screening LpxC (UDP-3-O(R-3-hydroxymyristoyl)-GlcNAc deacetylase) using BioTrove Rapid Fire HTS Mass Spectrometry (aNew Lead Discovery and bInflammation and Infectious Disease, cStructural Chemistry, Schering-Plough Research Institute, Kenilworth, N.J. 07033, (BioTrove, Inc. 12 Gill St., Suite 4000, Woburn, Mass. 01801). Briefly, Pseudomonas aeruginosa LpxC enzyme (0.1 nM) purified from E. coli-overexpressing bacteria was incubated at 25° C. in a final volume of 50 ul containing 0.5 uM UDP-3-O(R-3-hydroxydecanoyl)-N-acetylglucosamine, 1 mg/mL BSA, and 50 mM sodium phosphate buffer, pH 8.0 in the presence and absence of inhibitor compound. At the end of 1 hour, 5 ul of 1N HCl was added to stop the enzyme reaction; the plates were centrifuged, and then processed with the BioTrove Rapidfire HTMS Mass Spectrometry System.",,2014
